"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"276","Artificial Intelligence and robotics: Will Vishal Sikka’s exit affect Infy’s tech edge? https://t.co/dP8EqKmLhC",FALSE,0,NA,2017-08-19 15:30:24,FALSE,NA,"898930155023998980",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","NTKRNow",0,FALSE,FALSE,NA,NA
"277","Artificial Intelligence and robotics: Will Vishal Sikka's exit affect Infy's tech edge? https://t.co/oJhbu2gvJD",FALSE,0,NA,2017-08-19 15:29:04,FALSE,NA,"898929817852227584",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","PKGulati",1,FALSE,FALSE,NA,NA
"278","RT @pfersht: Infosys gives up its American Dream https://t.co/ppg6P0PJLI via @horses4sources",FALSE,0,NA,2017-08-19 15:28:00,FALSE,NA,"898929550310207488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HfSOllie",1,TRUE,FALSE,NA,NA
"279","Buy back is the oppurtunity. sell stake and get out of 'your' company #Infosys #InfosysCEO #Infy",FALSE,0,"TVorNoTV1",2017-08-19 15:25:09,FALSE,"898406860436381697","898928832308228099","83073182","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TVorNoTV1",0,FALSE,FALSE,NA,NA
"280","RT @lopamudra309: #Infy  CEO Vishal Sikka resigns ...#Infosys 

and I am resigning #Twitter  <ed><U+00A0><U+00BD><ed><U+00B9><U+008B>",FALSE,0,NA,2017-08-19 15:24:19,FALSE,NA,"898928623444295680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nishatiwari008",24,TRUE,FALSE,NA,NA
"281","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:21:50,FALSE,NA,"898927999264759811",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sureshn73698201",125,TRUE,FALSE,NA,NA
"282","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:18:35,FALSE,NA,"898927180675112960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abhishe60348542",125,TRUE,FALSE,NA,NA
"283","#OneIndiaOneGST <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>  Artificial Intelligence and robotics: Will exit affect Infy's tech edge?... https://t.co/MzQEPlomTf",FALSE,0,NA,2017-08-19 15:18:25,FALSE,NA,"898927138887278593",NA,"<a href=""https://www.newswallet.co/"" rel=""nofollow"">News-Wallet-App - Android</a>","pritamChd7",0,FALSE,FALSE,NA,NA
"284","Artificial Intelligence and robotics: Will exit affect Infy's tech edge?... https://t.co/Fmnp8uZrXG",FALSE,0,NA,2017-08-19 15:16:12,FALSE,NA,"898926578167562240",NA,"<a href=""https://www.newswallet.co/"" rel=""nofollow"">News-Wallet-App - Android</a>","praveenkumar609",0,FALSE,FALSE,NA,NA
"285","RT @kirandaasi: <U+092A><U+0930><U+092E><U+0947><U+0936><U+0935><U+0930> #LordKabir <U+0915><U+0940> <U+0905><U+0938><U+0940><U+092E><U+0915><U+0943><U+092A><U+093E> <U+0905><U+092A><U+0928><U+0947> <U+092C><U+091A><U+094D><U+091A><U+094B><U+0902> <U+092A><U+0930>
#<U+091C><U+0940><U+0928><U+0947>_<U+0915><U+0940>_<U+0930><U+093E><U+0939> <U+0926><U+0940>
https://t.co/nyQEZiItIw
#Infosys #Gulzar Saab
#ComioLaunch #F…",FALSE,0,NA,2017-08-19 15:14:06,FALSE,NA,"898926050087796736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sureshhonda19",34,TRUE,FALSE,NA,NA
"286","#OneIndiaOneGST <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>  Artificial Intelligence and robotics: Will exit affect Infy's tech edge?... https://t.co/CaxrmNBMxx",FALSE,0,NA,2017-08-19 15:12:28,FALSE,NA,"898925638387605504",NA,"<a href=""https://www.newswallet.co/"" rel=""nofollow"">News-Wallet-App - Android</a>","PrashantOManmo1",0,FALSE,FALSE,NA,NA
"287","#OneIndiaOneGST <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>  Artificial Intelligence and robotics: Will exit affect Infy's tech edge?... https://t.co/P1ZSgNUxN7",FALSE,0,NA,2017-08-19 15:10:45,FALSE,NA,"898925209843097602",NA,"<a href=""https://www.newswallet.co/"" rel=""nofollow"">News-Wallet-App - Android</a>","puneetm90276729",0,FALSE,FALSE,NA,NA
"288","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:10:23,FALSE,NA,"898925117199208448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","satishvatsyan1",125,TRUE,FALSE,NA,NA
"289","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:53,FALSE,NA,"898924738256412673",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","VasudhaSingh_",125,TRUE,FALSE,NA,NA
"290","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:53,FALSE,NA,"898924738252218368",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","VashalliGill",125,TRUE,FALSE,NA,NA
"291","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:53,FALSE,NA,"898924738243813379",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","virenedersehwag",125,TRUE,FALSE,NA,NA
"292","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:53,FALSE,NA,"898924738239541249",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","VijeyBoora",125,TRUE,FALSE,NA,NA
"293","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:53,FALSE,NA,"898924738004660224",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Sonia_rathi1",125,TRUE,FALSE,NA,NA
"294","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:53,FALSE,NA,"898924737992155136",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RandeepHooda_",125,TRUE,FALSE,NA,NA
"295","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:53,FALSE,NA,"898924737950175232",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SumanLangyan",125,TRUE,FALSE,NA,NA
"296","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:53,FALSE,NA,"898924737937555456",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SushmaKaushik_",125,TRUE,FALSE,NA,NA
"297","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:53,FALSE,NA,"898924737920815104",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RichaChawla_",125,TRUE,FALSE,NA,NA
"298","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:53,FALSE,NA,"898924737916657665",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RameherMahala",125,TRUE,FALSE,NA,NA
"299","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:53,FALSE,NA,"898924737912492032",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RenuGupta_",125,TRUE,FALSE,NA,NA
"300","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:53,FALSE,NA,"898924737341964288",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RajeshBHedi",125,TRUE,FALSE,NA,NA
"301","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:53,FALSE,NA,"898924737212014592",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KunduSunil_",125,TRUE,FALSE,NA,NA
"302","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:53,FALSE,NA,"898924737195261952",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Rakesh_Jind",125,TRUE,FALSE,NA,NA
"303","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:53,FALSE,NA,"898924737170071552",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Naveen_Hockey",125,TRUE,FALSE,NA,NA
"304","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:53,FALSE,NA,"898924737123958784",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LogOutt7",125,TRUE,FALSE,NA,NA
"305","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:53,FALSE,NA,"898924737119662080",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NaveenRathi20",125,TRUE,FALSE,NA,NA
"306","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:53,FALSE,NA,"898924737086210048",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Mandeep_inc",125,TRUE,FALSE,NA,NA
"307","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:53,FALSE,NA,"898924737086185472",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Manju_Singla",125,TRUE,FALSE,NA,NA
"308","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:53,FALSE,NA,"898924737073602562",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KunduSavita_",125,TRUE,FALSE,NA,NA
"309","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:53,FALSE,NA,"898924737060937730",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KisaanKiAwaaj",125,TRUE,FALSE,NA,NA
"310","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:53,FALSE,NA,"898924736796688385",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ChinniKundu",125,TRUE,FALSE,NA,NA
"311","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:53,FALSE,NA,"898924736494747649",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AshokTanwar_",125,TRUE,FALSE,NA,NA
"312","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:53,FALSE,NA,"898924736406618113",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GoldenHaryana",125,TRUE,FALSE,NA,NA
"313","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:53,FALSE,NA,"898924736318554112",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DeshrajMoyal",125,TRUE,FALSE,NA,NA
"314","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:53,FALSE,NA,"898924736293425153",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CottonFarmer_",125,TRUE,FALSE,NA,NA
"315","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:53,FALSE,NA,"898924736289296384",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Chikkara_INC",125,TRUE,FALSE,NA,NA
"316","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:53,FALSE,NA,"898924736289177600",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GrewalSumisha",125,TRUE,FALSE,NA,NA
"317","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:53,FALSE,NA,"898924736280907776",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ArvindKe_jriwal",125,TRUE,FALSE,NA,NA
"318","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:52,FALSE,NA,"898924736268312577",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Chhikara13",125,TRUE,FALSE,NA,NA
"319","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:52,FALSE,NA,"898924736264011776",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ChikkaraNikku",125,TRUE,FALSE,NA,NA
"320","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:52,FALSE,NA,"898924735735644161",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AnilSindhu_INC",125,TRUE,FALSE,NA,NA
"321","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:52,FALSE,NA,"898924735681110020",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","aap_ka_mehta",125,TRUE,FALSE,NA,NA
"322","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:52,FALSE,NA,"898924735605612545",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AlliyaDhillon",125,TRUE,FALSE,NA,NA
"323","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:08:52,FALSE,NA,"898924735202865152",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BeingMahala",125,TRUE,FALSE,NA,NA
"324","RT @Infosys: Outcome of board meeting to consider proposal for buyback of equity shares: https://t.co/Ry0MvmYF5z",FALSE,0,NA,2017-08-19 15:02:12,FALSE,NA,"898923057426964481",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","MauNjeri",8,TRUE,FALSE,NA,NA
"325","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 15:01:35,FALSE,NA,"898922899691773957",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RG_FAN_Group",125,TRUE,FALSE,NA,NA
"326","RT @TheStreet: Why Infosys CEO Vishal Sikka suddenly resigned: https://t.co/mhLsFrxf8n $INFY https://t.co/YD5hWbWPOK",FALSE,0,NA,2017-08-19 15:00:55,FALSE,NA,"898922735513948160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","madoro68",5,TRUE,FALSE,NA,NA
"327","Really hope Infy recovers from it's current crisis.Well crafted solution needed here taking into account the present &amp; the future #Infosys",FALSE,0,NA,2017-08-19 14:58:36,FALSE,NA,"898922150698012676",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sumeetbasu",0,FALSE,FALSE,NA,NA
"328","RT @TheStreet: Why Infosys CEO Vishal Sikka suddenly resigned: https://t.co/mhLsFrxf8n $INFY https://t.co/YD5hWbWPOK",FALSE,0,NA,2017-08-19 14:49:36,FALSE,NA,"898919884679020544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vanalich",5,TRUE,FALSE,NA,NA
"329","RT @TheStreet: Why Infosys CEO Vishal Sikka suddenly resigned: https://t.co/mhLsFrxf8n $INFY https://t.co/YD5hWbWPOK",FALSE,0,NA,2017-08-19 14:48:07,FALSE,NA,"898919513747357696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mdcvegas",5,TRUE,FALSE,NA,NA
"330","Why Infosys CEO Vishal Sikka suddenly resigned: https://t.co/mhLsFrxf8n $INFY https://t.co/YD5hWbWPOK",FALSE,2,NA,2017-08-19 14:48:01,FALSE,NA,"898919488011214853",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","TheStreet",5,FALSE,FALSE,NA,NA
"331","#OneIndiaOneGST <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>  Artificial Intelligence and robotics: Will exit affect Infy's tech edge?... https://t.co/wxEO5q63og",FALSE,0,NA,2017-08-19 14:44:13,FALSE,NA,"898918529755340801",NA,"<a href=""https://www.newswallet.co/"" rel=""nofollow"">News-Wallet-App - Android</a>","BabitaK48562090",0,FALSE,FALSE,NA,NA
"332","@utkarsh_utsava people like u adding priceless value to @Infosys .. Infy should take care of valuble emoloyee like… https://t.co/wjachR8D6n",FALSE,1,"utkarsh_utsava",2017-08-19 14:39:51,TRUE,NA,"898917430931542021","2534041177","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","0000coolkrishna",0,FALSE,FALSE,NA,NA
"333","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 14:19:22,FALSE,NA,"898912278564581376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suman_rd",125,TRUE,FALSE,NA,NA
"334","Ami Solutions News:: Infosys Limited American Deposi (NYSE:INFY) Experiences Heavier than… https://t.co/qn4tcjXyzB",FALSE,0,NA,2017-08-19 14:17:33,FALSE,NA,"898911821196926976",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","ossbss_ami_ucc",0,FALSE,FALSE,NA,NA
"335","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 14:14:47,FALSE,NA,"898911124543987712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","atultech",125,TRUE,FALSE,NA,NA
"336","RT @DeependerSHooda: As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stood f…",FALSE,0,NA,2017-08-19 13:52:27,FALSE,NA,"898905505111785473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","animeshynr",125,TRUE,FALSE,NA,NA
